SIM_AV,SIM_DEC,SIM_DLMU,SIM_EXPOSURE_g,SIM_EXPOSURE_i,SIM_EXPOSURE_r,SIM_HOSTLIB_GALID,SIM_LENSDMU,SIM_LIBID,SIM_MAGSMEAR_COH,SIM_MODEL_INDEX,SIM_MODEL_NAME,SIM_MWEBV,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_PEAKMAG_g,SIM_PEAKMAG_i,SIM_PEAKMAG_r,SIM_PEAKMJD,SIM_RA,SIM_REDSHIFT_CMB,SIM_REDSHIFT_FLAG,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_HOST,SIM_RV,SIM_SEARCHEFF_MASK,SIM_SUBSAMPLE_INDEX,SIM_TEMPLATE_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_VPEC,delta_t_g,delta_t_i,delta_t_r,fluxcal_g,fluxcal_i,fluxcal_r,fluxcalerr_g,fluxcalerr_i,fluxcalerr_r,host_photoz,host_specz,libid,mag_g,mag_i,mag_r,magerr_g,magerr_i,magerr_r,magobs_g,magobs_i,magobs_r,median_delta_t_g,median_delta_t_i,median_delta_t_r,mjd_g,mjd_i,mjd_r,photflag_g,photflag_i,photflag_r,photprob_g,photprob_i,photprob_r,pkmag_g,pkmag_i,pkmag_r,pkmjd,psf_sig1_g,psf_sig1_i,psf_sig1_r,sky_sig_g,sky_sig_i,sky_sig_r,snid,snr_g,snr_i,snr_r,z,zeropt_g,zeropt_i,zeropt_r,offset,logprob,true_label,skymap_filename,area_fifty,area_ninety
-9.0,74.87467193603516,36.13450622558594,1.0,1.0,1.0,-9,0.0,7894,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.04298320412635803,1,0,99.0,-9.0,99.0,58743.97265625,271.7835693359375,0.038241177797317505,1,0.03855644911527634,0.03855644911527634,-9.0,3,-9,472,0,UNKNOWN ,24.934885025024414,"[0.002829999997629784, 0.9972899999993388, 0.002820000001520384, 1.0216599999985192, 0.002820000001520384, 0.9725800000014715, 0.002839999993739184, 0.9962800000066636, 0.002829999997629784, 0.9986900000003516, 0.002820000001520384, 0.9974799999981769, 0.002820000001520384, 0.9948199999998906, 0.0028199999942444265, 2.996839999999793, 0.0028300000049057417, 4.005429999997432, 0.011330000001180451, 1.9815600000001723, 0.002829999997629784, 0.9961800000019139, 0.0028400000010151416, 0.9963399999978719, 0.0028300000049057417, 0.9985199999937322]",[],"[0.0028199999942444265, 0.9972100000013597, 0.0028300000049057417, 0.9969399999972666, 0.002829999997629784, 0.9970200000025216, 0.002829999997629784, 0.9961800000019139, 0.002820000001520384, 0.9983799999972689, 0.004249999998137355, 0.997430000003078, 0.002820000001520384, 0.9948199999998906, 0.002829999997629784, 2.996790000004694, 0.0028199999942444265, 4.006120000005467, 0.002829999997629784, 1.0246100000003935, 0.9650299999993877, 0.002820000001520384, 0.9961599999951432, 0.002820000001520384, 0.996899999998277, 0.0028300000049057417, 0.9984299999996438, 0.002829999997629784]",[528.8813  631.75183],[],[1504.8595 1573.1383  662.067 ],[69.85701 67.95111],[],[68.09269  76.70216  71.427216],-9.0,-9.0,7894,[20.691605 20.498634],[],[19.55626  19.508083 20.447746],[0.14344373 0.11680996],[],[0.04913991 0.05295055 0.11716329],0.49195500000132597,nan,0.4846399999987625,0.49195500000132597,nan,0.4846399999987625,[58745.18131 58745.18413],[],[58745.15216 58745.15499 58746.15193],[6144 4096],[],[4096 4096 4096],[],[],[],99.0,-9.0,99.0,58743.97265625,[],[],[],[],[],[],337895,[0.13208447 0.10755982],[],[0.04524853 0.04875742 0.10788517],0.03855644911527634,[],[],[],0.4092240829455755,3.316435416614204,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/343.fits,0.5919230538913798,2.039597086362363
-9.0,74.10437774658203,34.70536422729492,1.0,1.0,1.0,-9,0.0,9835,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.02877039648592472,1,0,99.0,-9.0,99.0,58632.453125,184.20529174804688,0.020091461017727852,1,0.019329331815242767,0.019329331815242767,-9.0,3,-9,317,0,UNKNOWN ,-170.51304626464844,"[3.0135599999994156, 0.0010000000038417056, 2.948449999996228, 0.0005400000009103678, 2.9702200000028824, 0.02335999999922933, 2.9985499999966123, 2.994490000004589, 0.003709999997226987]",[],"[0.0010199999960605055, 2.9193099999974947, 0.0010200000033364631, 3.0359600000010687, 0.002899999999499414, 3.008459999997285, 0.0005400000009103678, 2.991150000001653, 0.0005400000009103678, 2.984779999998864]",[721.157],[],[2102.5696 2066.0583],[48.942284],[],[81.44783 78.17249],-9.0,-9.0,9835,[20.354925],[],[19.193123 19.212143],[0.07370284],[],[0.04206869 0.04109048],2.948449999996228,nan,1.461104999998497,2.948449999996228,nan,1.461104999998497,[58634.24196],[],[58634.27984 58634.28086],[4096],[],[6144 4096],[],[],[],99.0,-9.0,99.0,58632.453125,[],[],[],[],[],[],339836,[0.06786634],[],[0.03873728 0.03783654],0.019329331815242767,[],[],[],0.4097111083191996,3.439006827505814,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/344.fits,0.3899328930514485,1.4754458000129067
-9.0,42.678958892822266,34.051536560058594,1.0,1.0,1.0,-9,0.0,9866,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.050114311277866364,1,0,99.0,-9.0,99.0,58795.0625,274.6268005371094,0.014881678856909275,1,0.017170824110507965,0.017170824110507965,-9.0,3,-9,523,0,UNKNOWN ,568.2142333984375,"[1.0225599999976112, 1.9578899999978603, 2.9898600000014994, 1.9992199999978766, 1.0069399999993038, 8.016250000000582]",[],[],[4388.306],[],[8082.3433],[400.46625],[],[234.56714],-9.0,-9.0,9866,[18.394257],[],[17.731157],[0.09910575],[],[0.03151808],1.9785549999978684,nan,nan,1.9785549999978684,nan,nan,[58796.14372],[],[58796.09645],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58795.0625,[],[],[],[],[],[],339867,[0.09125759],[],[0.02902217],0.017170824110507965,[],[],[],0.18565032303753723,3.980234519254005,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/345.fits,0.13566384425742822,0.4530484711819189
-9.0,5.052249908447266,33.81632614135742,1.0,1.0,1.0,-9,0.0,655,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.06829672306776047,1,0,99.0,-9.0,99.0,58360.12109375,310.4935607910156,0.013406229205429554,1,0.012864838354289532,0.012864838354289532,-9.0,3,-9,422,0,UNKNOWN ,-453.9430236816406,"[3.0272299999996903, 2.974160000005213, 3.000529999997525, 3.016830000000482, 2.9861999999993714]",[],"[2.8785900000002584, 3.0669200000047567, 3.02093999999488]",[1436.9521],[],[4626.6987],[114.37906],[],[116.31845],-9.0,-9.0,655,[19.606394],[],[18.336823],[0.08644383],[],[0.0273028],3.000529999997525,nan,3.02093999999488,3.000529999997525,nan,3.02093999999488,[58362.25021],[],[58362.32891],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58360.12109375,[],[],[],[],[],[],340656,[0.07959837],[],[0.0251407],0.012864838354289532,[],[],[],0.4319401795582644,3.3478639190137396,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/346.fits,0.6170624779725746,2.058281268716559
-9.0,3.3075098991394043,34.184059143066406,1.0,1.0,1.0,-9,0.0,1213,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.06473419815301895,1,0,99.0,-9.0,99.0,58590.2109375,158.79359436035156,0.015869801864027977,1,0.014089273288846016,0.014089273288846016,-9.0,3,-9,312,0,UNKNOWN ,-166.40582275390625,"[3.0038799999965704, 4.0432700000019395, 2.995260000003327, 3.982739999999467, 2.9802700000000186]",[],"[2.798559999995632, 4.029240000003483, 3.072359999998298, 3.9055799999987357]",[2134.245],[],[3887.4233],[201.22629],[],[601.9097],-9.0,-9.0,1213,[19.17689],[],[18.525845],[0.10239299],[],[0.16815095],3.0038799999965704,nan,3.488969999998517,3.0038799999965704,nan,3.488969999998517,[58591.18486],[],[58591.3574],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58590.2109375,[],[],[],[],[],[],341214,[0.09428453],[],[0.15483513],0.014089273288846016,[],[],[],1.8527354423962137,2.6062957006011014,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/347.fits,1.1691290509960213,4.133743751773259
-9.0,26.096620559692383,35.250736236572266,1.0,1.0,1.0,-9,0.0,4700,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.11361268162727356,1,0,99.0,-9.0,99.0,58428.59375,165.96424865722656,0.02566847763955593,1,0.026960106566548347,0.026960106566548347,-9.0,3,-9,517,0,UNKNOWN ,688.0437622070312,"[3.004800000002433, 5.995810000000347, 1.0036099999997532, 2.0264399999941816]",[],"[2.998410000000149, 6.0323500000013155, 8.927430000003369]",[1203.0359],[],[3009.6555],[113.41763],[],[77.9904],-9.0,-9.0,4700,[19.799303],[],[18.803707],[0.10238393],[],[0.02814195],2.5156199999983073,nan,6.0323500000013155,2.5156199999983073,nan,6.0323500000013155,[58429.48672],[],[58429.52447],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58428.59375,[],[],[],[],[],[],344701,[0.09427618],[],[0.0259134],0.026960106566548347,[],[],[],0.32874617172629356,3.4341431253441,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/348.fits,0.5843205669453586,1.9910250634696005
-9.0,61.20920944213867,35.8034782409668,1.0,1.0,1.0,-9,0.0,7978,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.061118390411138535,1,0,99.0,-9.0,99.0,58693.421875,317.5086364746094,0.03294750303030014,1,0.03372400999069214,0.03372400999069214,-9.0,3,-9,419,0,UNKNOWN ,33.704620361328125,"[9.011129999998957, 3.0932800000009593, 3.019590000003518, 0.7660699999978533]",[],"[3.0419699999984005, 3.01987999999983, 3.000340000005963, 6.775359999999637, 0.9997999999977765]",[312.68973],[],[642.26294],[49.003986],[],[94.24825],-9.0,-9.0,7978,[21.262217],[],[20.480719],[0.17019533],[],[0.15936401],3.0564350000022387,nan,3.01987999999983,3.0564350000022387,nan,3.01987999999983,[58694.32208],[],[58694.34912],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58693.421875,[],[],[],[],[],[],347979,[0.15671761],[],[0.14674403],0.03372400999069214,[],[],[],0.696965360531606,3.086354793644621,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/349.fits,0.9438802072311372,3.2359228916637246
-9.0,28.216339111328125,34.66291809082031,1.0,1.0,1.0,-9,0.0,8315,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.08666669577360153,1,0,99.0,-9.0,99.0,58666.0625,246.04498291015625,0.019730960950255394,1,0.017778659239411354,0.017778659239411354,-9.0,3,-9,321,0,UNKNOWN ,-528.4755249023438,"[6.088499999998021, 3.0176100000026054, 2.9671400000006543, 2.9004899999999907]",[],"[3.060379999995348, 2.894610000003013, 3.0322699999960605, 2.9844999999986612, 3.0407500000001164, 2.902350000003935]",[],[],[812.35693 672.03796],[],[],[52.036446 57.13834 ],-9.0,-9.0,8315,[],[],[20.225632 20.431515],[],[],[0.06956496 0.09233442],2.99237500000163,nan,3.008384999997361,2.99237500000163,nan,3.008384999997361,[],[],[58666.25663 58669.31701],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58666.0625,[],[],[],[],[],[],348316,[],[],[0.06405614 0.08502249],0.017778659239411354,[],[],[],0.490631861652945,3.336501713865563,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/350.fits,0.3919027259674843,1.345297966692028
-9.0,36.43294906616211,35.23119354248047,1.0,1.0,1.0,-9,0.0,8363,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.029037659987807274,1,0,99.0,-9.0,99.0,58389.265625,297.10137939453125,0.02544964849948883,1,0.026458999142050743,0.026458999142050743,-9.0,3,-9,413,0,UNKNOWN ,81.97057342529297,[],[],[0.958359999996901],[937.5132],[],[1918.396],[56.715218],[],[89.05493],-9.0,-9.0,8363,[20.070057],[],[19.292654],[0.06569798],[],[0.05041381],nan,nan,0.958359999996901,nan,nan,0.958359999996901,[58390.15282],[],[58390.18481],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58389.265625,[],[],[],[],[],[],348364,[0.06049538],[],[0.04642156],0.026458999142050743,[],[],[],0.25328597671957614,3.601820375426865,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/351.fits,0.48646909672351174,1.6535847063592595
-9.0,61.66807174682617,33.206886291503906,1.0,1.0,1.0,-9,0.0,8940,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.0350496843457222,1,0,99.0,-9.0,99.0,58284.62109375,11.216620445251465,0.010129956528544426,1,0.0116721261292696,0.0116721261292696,-9.0,3,-9,219,0,UNKNOWN ,258.0963134765625,"[0.0018899999995483086, 0.982850000000326, 0.0225399999981164, 0.9770599999974365, 0.997029999998631, 0.0014500000033876859, 0.9946700000000419, 0.0009500000014668331, 1.0246899999983725, 0.0015599999969708733, 1.0003100000030827, 0.0009500000014668331, 0.9952899999989313, 0.005519999998796266, 0.9980100000029779, 0.9299899999969057, 0.0014000000010128133, 0.9977900000012596, 0.0009500000014668331, 2.0854599999947823, 0.0013900000049034134, 0.999629999998433, 0.0009500000014668331, 0.9975300000005518, 1.0026999999972759, 0.0013899999976274557, 0.9998400000040419, 0.0009399999980814755, 0.976860000002489, 0.0009499999941908754, 0.9953000000023167, 0.0014000000010128133]",[],"[1.0679000000018277, 0.0009499999941908754, 0.999390000004496, 0.0009500000014668331, 0.9836899999936577, 0.011280000006081536, 0.985289999996894, 0.021590000003925525, 1.0022299999982351, 0.9912599999952363, 1.0032000000064727, 2.0006699999939883, 0.0009500000014668331, 1.8893600000010338, 1.0684800000017276, 0.0009700000009615906, 1.0144899999941117, 0.0009400000053574331, 0.976249999999709, 0.0009399999980814755, 0.9990400000024238, 0.0023999999975785613, 1.0204400000002352, 0.0009500000014668331, 0.95966000000044, 0.0009500000014668331, 1.0657999999966705]",[2084.75  2105.814],[],[3648.875  1543.7423 1433.849 ],[72.03172 82.96171],[],[121.52419 136.207   134.4627 ],-9.0,-9.0,8940,[19.202366 19.19145 ],[],[18.594603 19.528563 19.608742],[0.03752318 0.0427846 ],[],[0.03616876 0.09581962 0.10184231],0.9534249999996973,nan,0.9836899999936577,0.9534249999996973,nan,0.9836899999936577,[58285.44774 58285.44963],[],[58285.4055  58286.4734  58286.47435],[6144 4096],[],[4096 4096 4096],[],[],[],99.0,-9.0,99.0,58284.62109375,[],[],[],[],[],[],348941,[0.03455173 0.0393965 ],[],[0.03330456 0.0882317  0.09377746],0.0116721261292696,[],[],[],0.3741263572312967,3.5355540188905565,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/352.fits,0.4241896491481557,1.3757767207724618
-9.0,23.386850357055664,32.69561767578125,1.0,1.0,1.0,-9,0.0,127,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.07863461971282959,1,0,99.0,-9.0,99.0,58375.265625,95.89398193359375,0.008018947206437588,1,0.009413770399987698,0.009413770399987698,-9.0,3,-9,251,0,UNKNOWN ,501.03961181640625,"[3.0075599999981932, 2.9808300000004238, 1.9502399999983027, 1.0598000000027241, 2.9786000000021886]",[],"[3.0103799999997136, 2.983140000003914]",[3170.6948],[],[6796.923],[83.317955],[],[105.404816],-9.0,-9.0,127,[18.747114],[],[17.91922],[0.02853737],[],[0.01684139],2.9786000000021886,nan,2.9967600000018138,2.9786000000021886,nan,2.9967600000018138,[58376.48745],[],[58376.50913],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58375.265625,[],[],[],[],[],[],350128,[0.02627751],[],[0.01550773],0.009413770399987698,[],[],[],1.0038921784524717,2.4428391726218717,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/353.fits,0.8456235892753282,3.110645525584059
-9.0,44.01792907714844,35.051002502441406,1.0,1.0,1.0,-9,0.0,955,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.04678158462047577,1,0,99.0,-9.0,99.0,58573.6640625,188.49911499023438,0.023495124652981758,1,0.02285304293036461,0.02285304293036461,-9.0,3,-9,461,0,UNKNOWN ,28.05244255065918,"[0.0013899999976274557, 0.03719999999884749, 4.919809999999416, 0.01613000000361353, 0.0009399999980814755, 0.04725000000325963, 3.9560899999996764, 0.00826000000233762, 0.9549799999949755, 1.048240000003716, 0.9483099999997648, 0.017309999995632097, 0.13018000000010943, 3.821430000003602, 0.9990399999951478]",[],"[0.0027699999991455115, 0.0013499999986379407, 0.0627600000007078, 1.8754600000029313, 1.0860499999980675, 1.0056299999996554, 0.001830000001064036, 1.9165700000012293, 1.029869999998482, 4.08292000000074, 0.0013499999986379407, 0.9254599999985658]",[814.236   765.28125 699.8433 ],[],[],[42.43382  42.40594  38.221558],[],[],-9.0,-9.0,955,[20.223124 20.290447 20.387497],[],[],[0.05659677 0.06017768 0.05931129],[],[],0.13018000000010943,nan,0.9655449999991106,0.13018000000010943,nan,0.9655449999991106,[58575.28684 58575.28823 58575.32543],[],[],[4096 4096 6144],[],[],[],[],[],99.0,-9.0,99.0,58573.6640625,[],[],[],[],[],[],350956,[0.05211489 0.05541223 0.05461445],[],[],0.02285304293036461,[],[],[],0.2968955250947756,3.2209030811484984,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/354.fits,0.4602067817412128,1.5580842882082129
-9.0,25.89361000061035,33.01792907714844,1.0,1.0,1.0,-9,0.0,996,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01063649170100689,1,0,99.0,-9.0,99.0,58786.69140625,154.46559143066406,0.00931214913725853,1,0.008616260252892971,0.008616260252892971,-9.0,3,-9,502,0,UNKNOWN ,95.01017761230469,"[0.9892799999943236, 2.0230000000010477, 1.007050000000163, 2.014450000002398, 8.005420000001322, 1.9498600000006263]",[],"[0.9975000000049477, 1.9872099999993225, 0.9930000000022119, 2.0251699999935227, 4.004150000000664, 0.0004600000029313378, 5.987630000003264]",[1625.7656   480.95523],[],[3709.7568 1125.9353],[73.85732  47.253437],[],[96.21412  63.969254],-9.0,-9.0,996,[19.472355 20.794739],[],[18.576637 19.871216],[0.04933617 0.10669856],[],[0.02816587 0.06170036],1.9821550000015122,nan,1.9872099999993225,1.9821550000015122,nan,1.9872099999993225,[58788.51757 58789.50685],[],[58788.53023 58789.52773],[4096 6144],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58786.69140625,[],[],[],[],[],[],350997,[0.04542926 0.09824914],[],[0.02593542 0.05681432],0.008616260252892971,[],[],[],0.07163979272966553,4.444415355232897,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/355.fits,0.0778879044888534,0.2598930708237831
-9.0,72.5623779296875,36.2787971496582,1.0,1.0,1.0,-9,0.0,1256,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.04285826161503792,1,0,99.0,-9.0,99.0,58666.62109375,248.43545532226562,0.040764760226011276,1,0.04180753231048584,0.04180753231048584,-9.0,3,-9,523,0,UNKNOWN ,275.8466491699219,"[0.001870000000053551, 3.0917699999990873, 0.000990000000456348, 2.9036400000040885, 0.00044999999954598024, 0.0018599999966681935, 3.1229499999972177, 0.9440100000065286, 1.0332699999999022, 0.9004799999966053, 0.0004400000034365803, 1.0045099999988452, 0.00044999999954598024, 0.9983199999987846, 0.0004600000029313378, 1.069869999999355, 0.0018500000005587935, 0.00044999999954598024, 0.9877299999934621, 0.001860000003944151, 0.0004399999961606227, 1.0980300000010175]",[],"[0.14239999999699648, 0.00044999999954598024, 2.8700600000011036, 0.002370000001974404, 3.0133999999961816, 0.00045000000682193786, 0.0032299999948008917, 3.00061000000278, 1.0092700000022887, 0.9958199999964563, 1.0356899999969755, 0.00044999999954598024, 0.9878200000021025, 0.01217000000178814, 0.9843800000016927, 0.016929999997955747, 0.9570099999982631, 0.0018400000044493936, 0.00044999999954598024, 0.025909999996656552, 0.0018500000005587935, 0.0004600000029313378, 0.9879199999995762, 0.001839999997173436, 0.0004600000029313378, 1.0991199999989476, 0.0018500000005587935, 0.00044999999954598024]",[316.3579],[],[942.3216  675.2831  750.36633],[41.052925],[],[64.17617  54.375973 58.335766],-9.0,-9.0,1256,[21.249554],[],[20.064503 20.426285 20.311817],[0.14092733],[],[0.07396129 0.08744822 0.08442894],0.45117499999832944,nan,0.014549999999871943,0.45117499999832944,nan,0.014549999999871943,[58668.1973],[],[58668.18372 58668.32612 58668.32657],[4096],[],[4096 6144 4096],[],[],[],99.0,-9.0,99.0,58666.62109375,[],[],[],[],[],[],351257,[0.12976734],[],[0.06810432 0.08052323 0.07774305],0.04180753231048584,[],[],[],0.21368877511680795,3.461266605918604,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/356.fits,0.6585808490694199,2.333917105945621
-9.0,36.44969177246094,36.47381591796875,1.0,1.0,1.0,-9,0.0,2270,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.010754340328276157,1,0,99.0,-9.0,99.0,58760.6875,11.508979797363281,0.044437769800424576,1,0.04638748988509178,0.04638748988509178,-9.0,3,-9,512,0,UNKNOWN ,262.1304016113281,"[2.8672999999980675, 1.0044399999969755, 0.9985599999999977, 0.9974900000015623, 1.0005900000032852, 0.9998899999991409, 1.0000599999984843, 1.0002200000017183, 1.0003399999986868, 0.9986199999984819, 0.9999099999986356, 1.0001000000047497, 0.9992099999944912, 1.0004200000039418, 1.0001899999988382]",[],"[2.7895300000018324, 1.0001899999988382, 0.9997099999964121, 1.0002000000022235, 1.0002000000022235, 0.9995399999970687, 1.001060000002326, 0.9999699999971199, 1.0001800000027288, 2.0002000000022235, 0.9997099999964121, 0.9997799999982817, 1.0003900000010617, 1.0001899999988382]",[513.1077],[],[830.0385],[54.716393],[],[60.361526],-9.0,-9.0,2270,[20.724478],[],[20.202255],[0.11580804],[],[0.07897539],1.0001000000047497,nan,1.0001899999988382,1.0001000000047497,nan,1.0001899999988382,[58761.29035],[],[58761.339],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58760.6875,[],[],[],[],[],[],352271,[0.10663724],[],[0.07272135],0.04638748988509178,[],[],[],0.7206809192936615,2.9139276372790865,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/357.fits,1.4754984751824074,5.098082393845563
-9.0,35.29534912109375,34.76859664916992,1.0,1.0,1.0,-9,0.0,3325,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.08949539810419083,1,0,99.0,-9.0,99.0,58544.953125,109.10356903076172,0.020656416192650795,1,0.0208771713078022,0.0208771713078022,-9.0,3,-9,459,0,UNKNOWN ,194.09420776367188,"[12.919120000005933, 1.060539999998582, 0.00046999999904073775, 0.9714899999962654]",[],"[0.0004599999956553802, 0.054040000002714805, 9.018420000000333]",[],[],[454.31595 484.10522 337.983  ],[],[],[62.50825  60.168034 55.212494],-9.0,-9.0,3325,[],[],[20.856606 20.787651 21.177763],[],[],[0.14942016 0.13497579 0.17740764],1.0160149999974237,nan,0.054040000002714805,1.0160149999974237,nan,0.054040000002714805,[],[],[58547.11897 58547.11943 58547.17347],[],[],[4096 4096 6144],[],[],[],99.0,-9.0,99.0,58544.953125,[],[],[],[],[],[],353326,[],[],[0.13758762 0.1242871  0.1633588 ],0.0208771713078022,[],[],[],0.7496767199376129,3.148201396407172,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/358.fits,0.7635875498653889,2.6744828367484526
-9.0,-8.645190238952637,35.66114807128906,1.0,1.0,1.0,-9,0.0,3930,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.06964556127786636,1,0,99.0,-9.0,99.0,58348.99609375,19.112049102783203,0.030856981873512268,1,0.0332343652844429,0.0332343652844429,-9.0,3,-9,451,0,UNKNOWN ,387.1635437011719,"[12.006589999997232, 2.981980000004114]",[],"[3.0395300000018324, 2.9382800000021234, 5.898529999998573, 3.041380000002391, 2.998090000000957]",[593.72687],[],[893.0245],[45.425175],[],[57.288757],-9.0,-9.0,3930,[20.566032],[],[20.12284],[0.08308827],[],[0.0696684],7.494285000000673,nan,3.0395300000018324,7.494285000000673,nan,3.0395300000018324,[58349.41281],[],[58349.46167],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58348.99609375,[],[],[],[],[],[],353931,[0.07650854],[],[0.06415138],0.0332343652844429,[],[],[],1.145713486128358,2.0780689945559643,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/359.fits,4.247342721490359,14.48234088436059
-9.0,-4.057040214538574,33.79597854614258,1.0,1.0,1.0,-9,0.0,3950,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.0340903103351593,1,0,99.0,-9.0,99.0,58759.09375,18.418060302734375,0.013282673433423042,1,0.012724563479423523,0.012724563479423523,-9.0,3,-9,513,0,UNKNOWN ,-477.0718994140625,"[3.024229999995441, 2.9989500000010594, 4.815710000002582]",[],"[10.996399999996356, 2.9790800000046147]",[3252.6042],[],[7346.426],[85.582985],[],[102.3963],-9.0,-9.0,3950,[18.719421],[],[17.83481],[0.02857499],[],[0.01513694],3.024229999995441,nan,6.9877400000004855,3.024229999995441,nan,6.9877400000004855,[58760.35285],[],[58760.29675],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58759.09375,[],[],[],[],[],[],353951,[0.02631214],[],[0.01393825],0.012724563479423523,[],[],[],0.5470842558086292,3.5432206376924325,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/360.fits,0.34692254659360283,1.1564906305082299
